"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
2725,"ETHL","medium_airport","Laupheim Air Base","48,220299","9,91002",1766,"EU","DE","DE-BW","Laupheim","no","ETHL",,"ETHL",,,"https://en.wikipedia.org/wiki/Laupheim_Air_Base","MilitÃ¤rflugplatz Laupheim"
2727,"ETHN","medium_airport","Niederstetten Army Air Base","49,39162","9,956747",1536,"EU","DE","DE-BW","Niederstetten","no","ETHN",,"ETHN",,,"https://en.wikipedia.org/wiki/Niederstetten_Air_Base",
2729,"ETHS","medium_airport","FaÃberg Air Base","52,919399","10,185827",245,"EU","DE","DE-NI","FaÃberg","no","ETHS",,"ETHS",,,"https://en.wikipedia.org/wiki/Fa%C3%9Fberg_Air_Base","Fassberg"
2730,"ETIC","medium_airport","GrafenwÃ¶hr Army Air Field","49,6987","11,9402",1363,"EU","DE","DE-BY","GrafenwÃ¶hr","no","ETIC",,"ETIC",,,"https://en.wikipedia.org/wiki/Grafenw%C3%B6hr_Army_Airfield",
2732,"ETIH","medium_airport","Hohenfels Army Airfield","49,216541","11,836064",1455,"EU","DE","DE-BY","Hohenfels","no","ETIH",,"ETIH",,,"https://en.wikipedia.org/wiki/Hohenfels_Army_Airfield",
2734,"ETMN","medium_airport","Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase","53,767689","8,659201",74,"EU","DE","DE-NI","Wurster NordseekÃ¼ste","yes","ETMN","FCN","ETMN",,,"https://en.wikipedia.org/wiki/Nordholz_Naval_Airbase","Cuxhaven, Fliegerhorst Nordholz, Flughafen Cuxhaven/Nordholz"
2735,"ETND","medium_airport","Diepholz Air Base","52,585556","8,342222",128,"EU","DE","DE-NI","Diepholz","no","ETND",,"ETND",,,"https://en.wikipedia.org/wiki/Diepholz_Air_Base","Diepholz, DÃ¼mmerland"
2736,"ETNG","medium_airport","Geilenkirchen Air Base","50,9608","6,04242",296,"EU","DE","DE-NW","Geilenkirchen","no","ETNG","GKE","ETNG",,,"https://en.wikipedia.org/wiki/NATO_Air_Base_Geilenkirchen",
2737,"ETNH","medium_airport","Hohn Air Base","54,312199","9,53817",39,"EU","DE","DE-SH","Hohn","no","ETNH",,"ETNH",,,"https://de.wikipedia.org/wiki/Fliegerhorst_Hohn",
2739,"ETNL","medium_airport","Rostock-Laage Airport","53,918201","12,2783",138,"EU","DE","DE-MV","Laage","yes","ETNL","RLG","ETNL",,,"https://en.wikipedia.org/wiki/Rostock-Laage_Airport",
2740,"ETNN","medium_airport","NÃ¶rvenich Air Base","50,8312","6,65817",386,"EU","DE","DE-NW","NÃ¶rvenich","no","ETNN",,"ETNN",,,"https://en.wikipedia.org/wiki/N%C3%B6rvenich_Air_Base","QOE"
2741,"ETNS","medium_airport","Schleswig Air Base","54,459301","9,51633",70,"EU","DE","DE-SH","Jagel","no","ETNS","WBG","ETNS",,,"https://en.wikipedia.org/wiki/Schleswig_Air_Base",
2742,"ETNT","medium_airport","Wittmundhafen Air Base","53,547798","7,66733",26,"EU","DE","DE-NI","Wittmund","no","ETNT",,"ETNT",,,"https://en.wikipedia.org/wiki/Wittmundhafen_Air_Base",
2744,"ETNW","medium_airport","Wunstorf Air Base","52,457298","9,42717",187,"EU","DE","DE-NI",,"no","ETNW",,"ETNW",,,"https://en.wikipedia.org/wiki/Wunstorf_Air_Base",
2747,"ETOU","medium_airport","Wiesbaden Army Airfield","50,04980087","8,325400352",461,"EU","DE","DE-HE","Wiesbaden","no","ETOU","WIE","ETOU",,,"https://en.wikipedia.org/wiki/Wiesbaden_Army_Airfield",
2749,"ETSB","medium_airport","BÃ¼chel Air Base","50,173801","7,06333",1568,"EU","DE","DE-RP","Alflen","no","ETSB",,"ETSB",,,"https://en.wikipedia.org/wiki/B%C3%BCchel_Air_Base",
2752,"ETSH","medium_airport","Holzdorf Air Base","51,767799","13,1677",265,"EU","DE","DE-BR","Holzdorf","no","ETSH",,"ETSH",,,"https://en.wikipedia.org/wiki/Holzdorf_Air_Base",
2753,"ETSI","medium_airport","Ingolstadt Manching Airport","48,71569824","11,5340004",1202,"EU","DE","DE-BY","Manching","no","ETSI","IGS","ETSI",,,"https://en.wikipedia.org/wiki/Ingolstadt_Manching_Airport",
2754,"ETSL","medium_airport","Lechfeld Air Base","48,185504","10,8612",1822,"EU","DE","DE-BY","Graben","no","ETSL",,"ETSL",,,"https://en.wikipedia.org/wiki/Lechfeld_Air_Base","Fliegerhorst Lechfeld"
2755,"ETSN","medium_airport","Neuburg Air Base","48,710999","11,2115",1249,"EU","DE","DE-BY","Neuburg an der Donau","no","ETSN",,"ETSN",,,"https://en.wikipedia.org/wiki/Neuburg_Air_Base",
2757,"EVLA","large_airport","LiepÄja International Airport","56,517502","21,096901",16,"EU","LV","LV-112","LiepÄja","no","EVLA","LPX","EVLA",,"http://www.liepaja-airport.lv/","https://en.wikipedia.org/wiki/Liep%C4%81ja_International_Airport",
2758,"EVRA","large_airport","Riga International Airport","56,920752","23,970711",36,"EU","LV","LV-062","Riga","yes","EVRA","RIX","EVRA",,"http://www.riga-airport.com/","https://en.wikipedia.org/wiki/Riga_International_Airport",
2760,"EYKA","medium_airport","Kaunas International Airport","54,96390152","24,08480072",256,"EU","LT","LT-KU","Kaunas","yes","EYKA","KUN","EYKA",,"http://www.kaunasair.lt/index.php?lang=2&m=2&p=210","https://en.wikipedia.org/wiki/Kaunas_Airport","Kauno tarptautinis Oro Uostas"
2762,"EYPA","medium_airport","Palanga International Airport","55,97320175","21,09390068",33,"EU","LT","LT-KL","Palanga","yes","EYPA","PLQ","EYPA",,"http://www.palanga-airport.lt/","https://en.wikipedia.org/wiki/Palanga_International_Airport",
2763,"EYPP","medium_airport","PanevÄÅ¾ys Air Base","55,72940063","24,46080017",197,"EU","LT","LT-PN","PanevÄÅ¾ys","no","EYPP","PNV","EYPP",,,"https://en.wikipedia.org/wiki/Panev%C4%97%C5%BEys_Air_Base","Pajuostis, TulpÄ"
2764,"EYSA","medium_airport","Å iauliai International Airport","55,89390182","23,39500046",443,"EU","LT","LT-SA","Å iauliai","no","EYSA","SQQ","EYSA",,"http://www.airport.siauliai.lt/","https://en.wikipedia.org/wiki/%C5%A0iauliai_International_Airport","Zokniai Airport, ZokniÅ³ oro uostas"
2766,"EYVI","large_airport","Vilnius International Airport","54,634102","25,285801",648,"EU","LT","LT-VL","Vilnius","yes","EYVI","VNO","EYVI",,"http://www.vilnius-airport.lt/en/","https://en.wikipedia.org/wiki/Vilnius_International_Airport",
2767,"FAAB","medium_airport","Alexander Bay Airport","-28,575001","16,5333",98,"AF","ZA","ZA-NC","Alexander Bay","no","FAAB","ALJ","FAAB",,,"https://en.wikipedia.org/wiki/Alexander_Bay_Airport","Kortdoorn"
2768,"FAAG","medium_airport","Aggeneys Airport","-29,281799","18,8139",2648,"AF","ZA","ZA-NC","Aggeneys","no","FAAG","AGZ","FAAG",,,"https://en.wikipedia.org/wiki/Aggeneys_Airport",
2771,"FABE","medium_airport","Bisho Airport","-32,897099","27,2791",1950,"AF","ZA","ZA-EC","Bisho","no","FABE","BIY","FABE",,,"https://en.wikipedia.org/wiki/Bhisho_Airport",
2772,"FABL","large_airport","Bram Fischer International Airport","-29,092699","26,302401",4457,"AF","ZA","ZA-FS","Bloemfontain","yes","FABL","BFN","FABL",,,"https://en.wikipedia.org/wiki/Bloemfontein_Airport",
2775,"FACT","large_airport","Cape Town International Airport","-33,96480179","18,60169983",151,"AF","ZA","ZA-WC","Cape Town","yes","FACT","CPT","FACT",,"http://www.airports.co.za/home.asp?pid=229","https://en.wikipedia.org/wiki/Cape_Town_International_Airport","Kaapstad Internasionale Lughawe, CTIA, DF Malan Airport"
2779,"FAEL","medium_airport","King Phalo Airport","-33,035599","27,825899",435,"AF","ZA","ZA-EC","East London","yes","FAEL","ELS","FAEL",,"http://www.airports.co.za/home.asp?pid=415","https://en.wikipedia.org/wiki/East_London_Airport",
2780,"FAEO","medium_airport","Ermelo Airport","-26,4956","29,979799",5700,"AF","ZA","ZA-MP","Ermelo","no","FAEO",,"FAEO",,,,
2781,"FAFB","medium_airport","Ficksburg Sentraoes Airport","-28,82309914","27,90889931",5315,"AF","ZA","ZA-FS","Ficksburg","no","FAFB","FCB","FAFB",,,,
2782,"FAGC","medium_airport","Grand Central Airport","-25,98629951","28,14010048",5325,"AF","ZA","ZA-GT","Midrand","no","FAGC","GCJ","FAGC",,,"https://en.wikipedia.org/wiki/Grand_Central_Airport",
2783,"FAGG","medium_airport","George Airport","-34,0056","22,378902",648,"AF","ZA","ZA-WC","George","yes","FAGG","GRJ","FAGG",,,"https://en.wikipedia.org/wiki/George_Airport","PW Botha Airport"
2784,"FAGM","medium_airport","Rand Airport","-26,2425","28,151199",5483,"AF","ZA","ZA-GT","Johannesburg","no","FAGM","QRA","FAGM",,,"https://en.wikipedia.org/wiki/Rand_Airport",
2789,"FAHR","medium_airport","Harrismith Airport","-28,2351","29,106199",5585,"AF","ZA","ZA-FS","Harrismith","no","FAHR","HRS","FAHR",,,"https://en.wikipedia.org/wiki/Harrismith_Airport",
2793,"FAKD","medium_airport","P C Pelser Airport","-26,871099","26,718",4444,"AF","ZA","ZA-NW","Klerksdorp","no","FAKD","KXE","FAKD",,,"https://en.wikipedia.org/wiki/Klerksdorp_Airport",
2794,"FAKM","medium_airport","Kimberley Airport","-28,80279922","24,76519966",3950,"AF","ZA","ZA-NC","Kimberley","yes","FAKM","KIM","FAKM",,,"https://en.wikipedia.org/wiki/Kimberley_Airport",
2795,"FAKN","medium_airport","Kruger Mpumalanga International Airport","-25,38319969","31,10560036",2829,"AF","ZA","ZA-MP","Mpumalanga","yes","FAKN","MQP","FAKN",,,"https://en.wikipedia.org/wiki/Kruger_Mpumalanga_International_Airport",
2798,"FAKU","medium_airport","Johan Pienaar Airport","-27,45669937","23,41139984",4382,"AF","ZA","ZA-NC","Kuruman","no","FAKU","KMH","FAKU",,,"https://en.wikipedia.org/wiki/Johan_Pienaar_Airport",
2799,"FAKZ","medium_airport","Kleinsee Airport","-29,68840027","17,09399986",270,"AF","ZA","ZA-NC","Kleinsee","no","FAKZ","KLZ","FAKZ",,,"https://en.wikipedia.org/wiki/Kleinzee_Airport",
2800,"FALA","medium_airport","Lanseria International Airport","-25,938499","27,9261",4517,"AF","ZA","ZA-GT","Johannesburg","yes","FALA","HLA","FALA",,,"https://en.wikipedia.org/wiki/Lanseria_Airport",
2801,"FALC","medium_airport","Lime Acres Finsch Mine Airport","-28,36009979","23,43910027",4900,"AF","ZA","ZA-NC","Lime Acres","no","FALC","LMR","FALC",,,,
300795,"FALE","large_airport","King Shaka International Airport","-29,61444444","31,11972222",295,"AF","ZA","ZA-NL","Durban","yes","FALE","DUR","FALE",,,"https://en.wikipedia.org/wiki/King_Shaka_International_Airport","La Mercy Airport"
2805,"FALW","medium_airport","Langebaanweg Airport","-32,96889877","18,1602993",108,"AF","ZA","ZA-WC","Langebaanweg","no","FALW","SDB","FALW",,,"https://en.wikipedia.org/wiki/AFB_Langebaanweg",
2806,"FALY","medium_airport","Ladysmith Airport","-28,58169937","29,74970055",3548,"AF","ZA","ZA-NL","Ladysmith","no","FALY","LAY","FALY",,,"https://en.wikipedia.org/wiki/Ladysmith_Airport",
2808,"FAMD","medium_airport","Malamala Airport","-24,816866","31,544085",1124,"AF","ZA","ZA-MP","Malamala","no","FAMD","AAM","FAMD",,,"https://en.wikipedia.org/wiki/Mala_Mala_Airport",
2809,"FAMG","medium_airport","Margate Airport","-30,85740089","30,34300041",495,"AF","ZA","ZA-NL","Margate","yes","FAMG","MGH","FAMG",,,"https://en.wikipedia.org/wiki/Margate_Airport",
2812,"FAMM","medium_airport","Mmabatho International Airport","-25,79840088","25,54800034",4181,"AF","ZA","ZA-NW","Mafeking","yes","FAMM","MBD","FAMM",,,"https://en.wikipedia.org/wiki/Mmabatho_International_Airport","Mafikeng"
2814,"FAMS","medium_airport","Morningside Farm Airport","-25,7045002","26,9090004",4251,"AF","ZA","ZA-NW","Silveroaks","no","FAMS",,"FAMS",,,,
2815,"FAMU","medium_airport","Mkuze Airport","-27,62610054","32,04430008",400,"AF","ZA","ZA-NL","Mkuze","no","FAMU","MZQ","FAMU",,,,
2816,"FANC","medium_airport","Newcastle Airport","-27,77059937","29,9769001",4074,"AF","ZA","ZA-NL","Newcastle","no","FANC","NCS","FANC",,,"https://en.wikipedia.org/wiki/Newcastle_Airport_(South_Africa)",
2819,"FAOH","medium_airport","Oudtshoorn Airport","-33,60699844","22,18899918",1063,"AF","ZA","ZA-WC","Oudtshoorn","no","FAOH","OUH","FAOH","FAOH",,,
31055,"FAOR","large_airport","O.R. Tambo International Airport","-26,1392","28,246",5558,"AF","ZA","ZA-GT","Johannesburg","yes","FAOR","JNB","FAOR",,"https://ortambo-airport.com/index.html","https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport","Johannesburg International Airport, FAJS"
2820,"FAPE","large_airport","Chief Dawid Stuurman International Airport","-33,984901","25,6173",226,"AF","ZA","ZA-EC","Gqeberha (Port Elizabeth)","yes","FAPE","PLZ","FAPE",,"http://www.acsa.co.za/home.asp?pid=236","https://en.wikipedia.org/wiki/Chief_Dawid_Stuurman_International_Airport","H F Verwoerd Airport, Port Elizabeth International Airport"
2821,"FAPG","medium_airport","Plettenberg Bay Airport","-34,08816","23,328723",465,"AF","ZA","ZA-WC","Plettenberg Bay","no","FAPG","PBZ","FAPG",,,"https://en.wikipedia.org/wiki/Plettenberg_Bay_Aerodrome",
2822,"FAPH","medium_airport","Hendrik Van Eck Airport","-23,93720055","31,15539932",1432,"AF","ZA","ZA-NP","Phalaborwa","yes","FAPH","PHW","FAPH",,,"https://en.wikipedia.org/wiki/Hendrik_Van_Eck_Airport",
2823,"FAPI","medium_airport","Pietersburg Municipal Airport","-23,9261","29,4844",4354,"AF","ZA","ZA-NP","Polokwane","yes","FAPI",,"FAPI",,,,"PTG"
2824,"FAPJ","medium_airport","Port St Johns Airport","-31,60612","29,52175",1227,"AF","ZA","ZA-EC","Port St Johns","no","FAPJ","JOH","FAPJ",,,,
2825,"FAPM","medium_airport","Pietermaritzburg Airport","-29,64900017","30,39870071",2423,"AF","ZA","ZA-NL","Pietermaritzburg","yes","FAPM","PZB","FAPM",,,"https://en.wikipedia.org/wiki/Pietermaritzburg_Airport",
2827,"FAPP","medium_airport","Polokwane International Airport","-23,845269","29,458615",4076,"AF","ZA","ZA-NP","Polokwane","yes","FAPP","PTG","FAPP",,,"https://en.wikipedia.org/wiki/Polokwane_International_Airport","FAPB,  AFB Pietersburg,  Pietersburg International Airport, Gateway International Airport"
2828,"FAPS","medium_airport","Potchefstroom Airport","-26,67099953","27,08189964",4520,"AF","ZA","ZA-NW","Potchefstroom","no","FAPS","PCF","FAPS",,,,
2830,"FAQT","medium_airport","Queenstown Airport","-31,92020035","26,88220024",3637,"AF","ZA","ZA-EC","Queenstown","no","FAQT","UTW","FAQT",,,,
2831,"FARB","medium_airport","Richards Bay Airport","-28,74099922","32,09209824",109,"AF","ZA","ZA-NL","Richards Bay","yes","FARB","RCB","FARB",,,"https://en.wikipedia.org/wiki/Richards_Bay_Airport",
2832,"FARG","medium_airport","Rustenburg Airport","-25,6443","27,271099",3700,"AF","ZA","ZA-NW","Rustenburg","no","FARG",,"FARG",,,"https://en.wikipedia.org/wiki/Rustenburg_Airfield",
2833,"FARS","medium_airport","Robertson Airport","-33,812199","19,9028",640,"AF","ZA","ZA-WC","Robertson","no","FARS","ROD","FARS",,,"https://en.wikipedia.org/wiki/Robertson_Airfield",
2834,"FASB","medium_airport","Springbok Airport","-29,68930054","17,93959999",2690,"AF","ZA","ZA-NC","Springbok","no","FASB","SBU","FASB",,,,
2835,"FASC","medium_airport","Secunda Airport","-26,52409935","29,17009926",5250,"AF","ZA","ZA-MP","Secunda","no","FASC","ZEC","FASC",,,,
2836,"FASD","medium_airport","Saldanha/Vredenburg Airport","-32,9641","17,969299",50,"AF","ZA","ZA-WC","Saldanha-Vredenburg","no","FASD",,"FASD",,,,
2838,"FASK","medium_airport","Swartkop Air Force Base","-25,8097","28,1646",4780,"AF","ZA","ZA-GT","Pretoria","no","FASK",,"FASK",,,"https://en.wikipedia.org/wiki/AFB_Swartkop",
2839,"FASS","medium_airport","Sishen Airport","-27,6486","22,9993",3848,"AF","ZA","ZA-NC","Sishen","yes","FASS","SIS","FASS",,,,
2841,"FASZ","medium_airport","Skukuza Airport","-24,96089935","31,58869934",1020,"AF","ZA","ZA-MP","Skukuza","no","FASZ","SZK","FASZ",,,"https://en.wikipedia.org/wiki/Skukuza_Airport",
2845,"FATZ","medium_airport","Tzaneen Airport","-23,8244","30,3293",1914,"AF","ZA","ZA-NP","Tzaneen","no","FATZ","LTA","FATZ",,,"https://af.wikipedia.org/wiki/Tzaneen-lughawe",
2846,"FAUL","medium_airport","Prince Mangosuthu Buthelezi Airport","-28,32060051","31,41650009",1720,"AF","ZA","ZA-NL","Ulundi","no","FAUL","ULD","FAUL",,,"https://en.wikipedia.org/wiki/Ulundi_Airport",
2847,"FAUP","medium_airport","Pierre Van Ryneveld Airport","-28,39909935","21,2602005",2782,"AF","ZA","ZA-NC","Upington","yes","FAUP","UTN","FAUP",,,"https://en.wikipedia.org/wiki/Upington_Airport",
2848,"FAUT","medium_airport","K. D. Matanzima Airport","-31,54636318","28,6733551",2400,"AF","ZA","ZA-EC","Mthatha","yes","FAUT","UTT","FAUT",,,"https://en.wikipedia.org/wiki/K.D._Matanzima_Airport","Umtata"
2849,"FAVB","medium_airport","Vryburg Airport","-26,98240089","24,72879982",3920,"AF","ZA","ZA-NW","Vyrburg","no","FAVB","VRU","FAVB",,,"https://en.wikipedia.org/wiki/Vryburg_Airport",
2850,"FAVG","medium_airport","Virginia Airport","-29,770599","31,058399",20,"AF","ZA","ZA-NL","Durban","no","FAVG","VIR","FAVG",,,"https://en.wikipedia.org/wiki/Virginia_Airport",
2852,"FAVR","medium_airport","Vredendal Airport","-31,64100075","18,5447998",330,"AF","ZA","ZA-WC","Vredendal","no","FAVR","VRE","FAVR",,,,
2853,"FAVV","medium_airport","Vereeniging Airport","-26,566401","27,9608",4846,"AF","ZA","ZA-GT","Vereeniging","no","FAVV",,"FAVV",,,,
2854,"FAWB","medium_airport","Wonderboom Airport","-25,6539","28,224199",4095,"AF","ZA","ZA-GT","Pretoria","no","FAWB","PRY","FAWB",,"http://www.wonderboomairport.co.za/","https://en.wikipedia.org/wiki/Wonderboom_Airport",
2856,"FAWK","medium_airport","Waterkloof Air Force Base","-25,82999992","28,22249985",4940,"AF","ZA","ZA-GT","Pretoria","no","FAWK","WKF","FAWK",,,"https://en.wikipedia.org/wiki/AFB_Waterkloof","AFB"
2858,"FAYP","medium_airport","Ysterplaat Air Force Base","-33,9002","18,498301",52,"AF","ZA","ZA-WC","Cape Town","no","FAYP",,"FAYP",,"http://www.af.mil.za/bases/afb_ysterplaat/","https://en.wikipedia.org/wiki/AFB_Ysterplaat","Maitland Aerodrome, AFS Brooklyn"
2860,"FBFT","medium_airport","P G Matante Intl","-21,15914","27,468545",3283,"AF","BW","BW-FR","Francistown","yes","FBPM","FRW","FBPM",,"https://www.caab.co.bw/p-g-matante-international-airport/","https://en.wikipedia.org/wiki/Francistown_Airport","FBFT"
2861,"FBJW","medium_airport","Jwaneng Airport","-24,602301","24,691",3900,"AF","BW","BW-JW","Jwaneng","no","FBJW","JWA","FBJW",,,"https://en.wikipedia.org/wiki/Jwaneng_Airport",
2862,"FBKE","medium_airport","Kasane Airport","-17,832899","25,162399",3289,"AF","BW","BW-CH","Kasane","yes","FBKE","BBK","FBKE",,,"https://en.wikipedia.org/wiki/Kasane_Airport",
2863,"FBMN","medium_airport","Maun Airport","-19,970491","23,431409",3093,"AF","BW","BW-NW","Maun","yes","FBMN","MUB","FBMN",,,"https://en.wikipedia.org/wiki/Maun_Airport",
2864,"FBSK","large_airport","Sir Seretse Khama International Airport","-24,555201","25,9182",3299,"AF","BW","BW-GA","Gaborone","yes","FBSK","GBE","FBSK",,,"https://en.wikipedia.org/wiki/Sir_Seretse_Khama_International_Airport",
2865,"FBSN","medium_airport","Sua Pan Airport","-20,5534","26,115801",2985,"AF","BW","BW-ST","Sowa","no","FBSN","SXN","FBSN",,,"https://en.wikipedia.org/wiki/Sua_Pan_Airport",
2866,"FBSP","medium_airport","Selebi Phikwe Airport","-22,0583","27,8288",2925,"AF","BW","BW-SP","Selebi Phikwe","no","FBSP","PKW","FBSP",,,"https://en.wikipedia.org/wiki/Selebi-Phikwe_Airport",
2868,"FCBB","large_airport","Maya-Maya International Airport","-4,2517","15,253",1048,"AF","CG","CG-12","Brazzaville","yes","FCBB","BZV","FCBB",,,"https://en.wikipedia.org/wiki/Maya-Maya_Airport",
323021,"FCOD","medium_airport","Oyo Ollombo Airport","-1,226666","15,91",1073,"AF","CG","CG-14","Oyo","no","FCOD","OLL","FCOD",,,"https://en.wikipedia.org/wiki/Oyo_Ollombo_Airport","Denis Sassou Nguesso Airport"
2869,"FCOO","medium_airport","Owando Airport","-0,524566","15,93782",1214,"AF","CG","CG-8","Owando","no","FCOO","FTX","FCOO",,,"https://en.wikipedia.org/wiki/Owando_Airport",
2870,"FCOU","medium_airport","Ouesso Airport","1,61599","16,037901",1158,"AF","CG","CG-13",,"no","FCOU","OUE","FCOU",,,"https://en.wikipedia.org/wiki/Ou%C3%A9sso_Airport",
30920,"FCPL","medium_airport","Ngot Nzoungou Airport","-4,20635","12,6599",1079,"AF","CG","CG-9","Dolisie","no","FCPD","DIS","FCPD",,,"https://en.wikipedia.org/wiki/Dolisie_Airport","Dolisie"
2871,"FCPP","medium_airport","Antonio Agostinho-Neto International Airport","-4,81603","11,8866",55,"AF","CG","CG-5","Pointe Noire","yes","FCPP","PNR","FCPP",,,"https://en.wikipedia.org/wiki/Agostinho-Neto_International_Airport","Pointe Noire"
2872,"FDMS","medium_airport","Matsapha Airport","-26,528999","31,307501",2075,"AF","SZ","SZ-MA","Manzini","no","FDMS","MTS","FDMS",,"http://www.eswacaa.co.sz/airports/matsapha/index.php","https://en.wikipedia.org/wiki/Matsapha_Airport",
308033,"FDSK","large_airport","King Mswati III International Airport","-26,358611","31,716944",1092,"AF","SZ","SZ-LU","Mpaka","yes","FDSK","SHO","FDSK",,"http://www.eswacaa.co.sz/airports/kingmswatiIII/","https://en.wikipedia.org/wiki/King_Mswati_III_International_Airport","Sikhuphe International Airport"
2873,"FEFF","medium_airport","Bangui M'Poko International Airport","4,398479939","18,51880074",1208,"AF","CF","CF-MP","Bangui","yes","FEFF","BGF","FEFF",,,"https://en.wikipedia.org/wiki/Bangui_M'Poko_International_Airport",
2874,"FEFT","medium_airport","BerbÃ©rati Airport","4,221580029","15,78639984",1929,"AF","CF","CF-HS","BerbÃ©rati","no","FEFT","BBT","FEFT",,,"https://en.wikipedia.org/wiki/Berb%C3%A9rati_Airport",
2875,"FGBT","medium_airport","Bata Airport","1,90547","9,80568",13,"AF","GQ","GQ-LI","Bata","yes","FGBT","BSG","FGBT",,,"https://en.wikipedia.org/wiki/Bata_Airport",
2876,"FGSL","medium_airport","Malabo Airport","3,755270004","8,708720207",76,"AF","GQ","GQ-BN","Malabo","yes","FGSL","SSG","FGSL",,,"https://en.wikipedia.org/wiki/Malabo_International_Airport","Fernando Poo"
